mag_id,coassembly_ecozone,completeness,contamination,strain_heterogeneity,genome_size_mbp,gc,n_genes,coding_density,n_contigs,n50,n_trna_genes,n_trna_aminoacids,n_16s_rrna_genes,n_23s_rrna_genes,n_5s_rrna_genes,mimag_quality,domain,phylum,class,order,family,genus,species,taxon
P_bin242,Prairies,77.96,0,0,0.904521,41.56796802,831,0.783985115,116,9497,36,17,1,0,1,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,NA,NA,NA,Alphaproteobacteria
P_bin245,Prairies,99.73,0.55,0,2.794109,40.96200256,2387,0.915808582,155,24461,38,19,0,1,1,high,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
P_bin251,Prairies,52.39,0,0,2.268653,66.33447248,2256,0.923168947,531,4413,20,11,0,0,0,medium,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,SXPK01,NA,Planctomycetota
P_bin264,Prairies,95.3,0.87,0,3.027138,35.75413476,2779,0.931655577,210,24033,24,15,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UKL13-3,B1,NA,Bacteroidota
P_bin266,Prairies,95.36,0.55,0,2.530176,57.88170467,2095,0.949501141,73,78198,45,19,0,0,0,high,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriaceae,Kapabacteria,NA,Bacteroidota
P_bin270,Prairies,53.45,0,0,0.986571,69.26171558,1039,0.939213701,152,7442,14,11,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nitriliruptorales,Nitriliruptoraceae,CSBr16-57R1,NA,Actinobacteriota
P_bin306,Prairies,82.26,0.73,0,1.920062,39.20831723,1787,0.950408372,229,10288,16,12,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
P_bin331,Prairies,82.74,0.18,0,2.656171,47.88260997,2495,0.919309788,167,27725,29,15,0,0,0,medium,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA,Bdellovibrionota/_C
P_bin334,Prairies,64.99,0,0,1.064343,56.35955702,1098,0.912748992,189,5934,21,15,1,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Alphaproteobacteria
P_bin340,Prairies,63.85,0,0,1.242965,60.26911458,1286,0.94509419,152,10053,21,13,0,0,1,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,UBA3015,UBA3015,NA,Verrucomicrobiota/_A
P_bin342,Prairies,85.97,0.84,0,1.916151,45.31647036,1792,0.942680405,42,111170,42,20,1,2,1,medium,Bacteria,Bdellovibrionota,UBA2394,UBA2394,UBA2394,NA,NA,Bdellovibrionota/_C
P_bin345,Prairies,55.62,0.25,0,1.855131,52.57143566,1790,0.926012772,305,6967,19,10,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,SXYR01,NA,Bacteroidota
P_bin346,Prairies,56.16,0,0,1.254296,39.20860786,1261,0.910487636,235,5728,22,16,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,UBA1312,NA,Bacteroidota
P_bin361,Prairies,77.59,0,0,1.703626,57.40086146,1710,0.950437479,143,16964,35,15,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA,Gammaproteobacteria
P_bin369,Prairies,68.44,0,0,0.719484,41.28611616,804,0.955736333,102,9291,19,11,1,0,0,medium,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA970,NA,Firmicutes/_A
P_bin395,Prairies,93.17,0,0,2.27659,45.54777101,2001,0.947491204,96,40166,23,15,0,1,1,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
P_bin402,Prairies,83.19,0.3,0,1.515311,46.63075765,1558,0.949157632,40,55903,30,12,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,NA,Gammaproteobacteria
P_bin404,Prairies,74.14,0,0,2.661052,43.69963458,2362,0.91146772,237,14974,29,18,0,0,0,medium,Bacteria,Bacteroidota,Rhodothermia,Balneolales,HLUCCA01,HLUCCA01,NA,Bacteroidota
P_bin417,Prairies,97.44,2.14,0,2.958339,65.90495545,2974,0.95644752,101,53792,49,20,1,1,1,high,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,NA,NA,Actinobacteriota
P_bin427,Prairies,66.46,0,0,1.708703,39.11586742,1681,0.92304397,355,5235,15,13,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,NA,Bacteroidota
P_bin441,Prairies,86.72,0,0,4.555043,52.21219646,3567,0.914087309,425,14080,38,19,0,0,0,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula_B,NA,Planctomycetota
P_bin449,Prairies,89.48,0,0,1.729776,46.90988891,1702,0.932383731,160,13728,32,18,0,0,2,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,GCA-002282575,NA,Gammaproteobacteria
P_bin462,Prairies,81.19,2.59,0,2.404881,30.63232651,2272,0.892873286,313,9642,28,18,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium_B,NA,Bacteroidota
P_bin468,Prairies,72.92,0,0,2.374915,44.87802721,2343,0.935383372,396,6893,17,11,1,0,1,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,NA,NA,Bacteroidota
P_bin472,Prairies,59.48,0,0,1.505303,59.4812473,1553,0.95452477,190,9698,7,7,0,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,CSBr16-110,NA,Actinobacteriota
P_bin474,Prairies,77.16,1.6,0,1.737166,68.1553749,1899,0.948969759,262,8038,21,11,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,S36-B12,Mxb001,NA,Actinobacteriota
P_bin482,Prairies,90.6,0.85,0,1.952877,59.26143838,2008,0.952629377,176,17587,26,12,0,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,CSBr16-110,NA,Actinobacteriota
P_bin493,Prairies,88.34,0,0,2.523834,53.5772955,2408,0.918708996,232,14743,33,19,1,1,1,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,SKFT01,NA,Verrucomicrobiota/_A
P_bin498,Prairies,75.58,0.36,0,2.011176,31.65565818,2038,0.909496732,385,5853,15,10,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,GCA-002722245,NA,NA,Bacteroidota
P_bin509,Prairies,70.92,0,0,2.595764,71.01600916,2451,0.908192732,434,6660,33,13,2,1,0,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,NA,NA,Planctomycetota
P_bin515,Prairies,50,0,0,0.861993,71.17122761,952,0.941845235,165,5949,16,8,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nitriliruptorales,Nitriliruptoraceae,CSBr16-57R1,NA,Actinobacteriota
P_bin516,Prairies,67.32,1.71,0,1.405254,44.02229063,1379,0.88819032,251,6041,17,14,0,0,0,medium,Bacteria,Cyanobacteria,Vampirovibrionia,Vampirovibrionales,NA,NA,NA,Cyanobacteria
P_bin524,Prairies,80.34,0,0,3.586234,40.65197642,3261,0.901009248,202,27907,27,16,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cecembia,NA,Bacteroidota
P_bin525,Prairies,89.74,1.28,0,1.963858,62.40787267,2016,0.952831111,97,33975,38,18,1,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,F1-20-MAGs119,NA,Actinobacteriota
P_bin532,Prairies,62.07,0,0,1.112325,46.67376891,1183,0.942034028,124,11419,10,9,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Thiomicrospira,NA,Gammaproteobacteria
P_bin538,Prairies,87.88,0,0,1.614925,48.51736149,1513,0.953709305,87,33066,21,15,0,1,1,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,JJ008,JJ008 sp003489485,Bacteroidota
P_bin541,Prairies,93.92,0,0,2.924111,51.94539469,2738,0.909412126,241,17666,34,18,0,0,1,high,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Verruco-01,NA,NA,Verrucomicrobiota/_A
P_bin546,Prairies,83.8,3.88,7.69,3.778319,69.83338358,3964,0.921358943,496,9781,39,15,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Wagnerdoeblera,NA,Alphaproteobacteria
P_bin560,Prairies,81.6,1.52,0,2.812725,50.91649557,2597,0.945622128,338,10346,27,15,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,UBA2329,NA,Bacteroidota
P_bin569,Prairies,51.8,1.36,0,1.103532,61.6725206,1171,0.908601654,248,4468,13,12,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA1315,NA,Verrucomicrobiota/_A
P_bin573,Prairies,79.12,0,0,1.483859,36.90108022,1547,0.911186305,213,8772,20,12,1,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,UBA12402,NA,NA,NA,Gammaproteobacteria
P_bin577,Prairies,95.79,1,0,3.019526,29.27635,2695,0.906191568,213,23332,33,18,1,1,1,high,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,GCA-002839825,NA,NA,Bacteroidota
P_bin582,Prairies,86.03,0,0,2.603617,37.79999132,2598,0.94659468,151,30971,24,17,1,0,0,medium,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,NA,NA,Bdellovibrionota/_C
P_bin615,Prairies,86.52,0,0,0.686709,40.45104986,757,0.956274055,86,10331,21,10,1,0,0,medium,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA970,NA,Firmicutes/_A
P_bin620,Prairies,55.67,0,0,1.643502,70.24025526,1874,0.920560486,301,5810,33,15,1,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA,Alphaproteobacteria
P_bin622,Prairies,93.94,0.5,0,2.508722,60.86174554,2527,0.923799448,193,18687,38,17,0,1,1,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA,Alphaproteobacteria
P_bin623,Prairies,86.89,0,0,1.827135,37.41573556,1759,0.931435827,98,27534,39,20,0,1,1,medium,Bacteria,Cyanobacteria,Vampirovibrionia,Caenarcaniphilales,LMEP-6097,NA,NA,Cyanobacteria
P_bin630,Prairies,65.96,0,0,0.582595,41.17096783,612,0.951609609,74,10771,5,4,1,0,0,medium,Bacteria,Firmicutes,Bacilli,Izemoplasmatales,Izemoplasmataceae,CSBR16-87,NA,Firmicutes/_A
P_bin638,Prairies,89.01,0,0,1.398434,27.05469118,1342,0.892040668,157,11864,30,19,0,1,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA1997,SYAR01,NA,Alphaproteobacteria
P_bin641,Prairies,91.25,4.36,5.56,4.013293,64.74687993,4001,0.91842933,368,16282,29,15,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA7803,NA,Gammaproteobacteria
P_bin651,Prairies,84.45,0.87,0,2.810287,63.44451652,2835,0.915844894,254,17231,36,17,1,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,UBA1301,UBA1301,SZUA-430,NA,Alphaproteobacteria
P_bin668,Prairies,82.23,2.2,0,1.765767,63.67612488,1684,0.950571621,218,10759,28,13,1,0,1,medium,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA,Gemmatimonadota
P_bin669,Prairies,75.86,0,0,2.229041,31.74122863,2172,0.905833495,167,18704,32,17,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Bacteroidota
P_bin675,Prairies,56.9,0,0,1.602505,66.27193051,2012,0.924280423,317,5483,16,12,0,0,0,medium,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,NA,NA,Cyanobacteria
P_bin711,Prairies,79.73,0,0,3.12523,57.65313273,2909,0.912680667,492,7558,25,14,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chth-196,NA,Verrucomicrobiota/_A
P_bin716,Prairies,54.28,0,0,2.600759,67.65117414,2359,0.897222311,412,7534,37,15,0,0,0,medium,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,QWPT01,NA,Planctomycetota
P_bin719,Prairies,92.31,0,0,1.493096,35.04664134,1380,0.920828266,65,34590,33,20,2,2,1,high,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA1997,NA,NA,Alphaproteobacteria
P_bin723,Prairies,70.8,0,0,0.608561,37.14648162,654,0.959238269,83,8869,17,10,0,0,0,medium,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA970,NA,Firmicutes/_A
P_bin724,Prairies,93.98,1.85,0,2.376958,64.33630716,2471,0.939584124,233,13403,40,19,1,1,0,high,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Uphvl-Ar1,NA,Armatimonadota
P_bin732,Prairies,95.75,1.26,0,2.449631,45.54722732,2229,0.857373621,128,33159,32,19,1,0,0,high,Bacteria,Bdellovibrionota_C,UBA2361,UBA2361,UBA2361,NA,NA,Bdellovibrionota/_C
P_bin738,Prairies,77.93,1.72,0,3.001193,63.98732104,2913,0.919024535,163,30414,40,16,1,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,UBA1301,UBA1301,SZUA-430,NA,Alphaproteobacteria
P_bin739,Prairies,61.25,0,0,0.853143,57.33235812,962,0.960186041,168,5371,16,9,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,NA,NA,Actinobacteriota
P_bin740,Prairies,78.95,8.77,6.25,2.568232,35.43694651,2853,0.925987995,406,7248,29,17,0,1,1,medium,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,NA,NA,Bdellovibrionota/_C
P_bin748,Prairies,70.29,0.57,0,2.406664,63.23446065,2157,0.903564852,243,13786,39,18,0,1,0,medium,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,QWPT01,NA,Planctomycetota
P_bin754,Prairies,64.97,1.72,0,1.550322,68.14261811,1585,0.930131934,187,10615,27,13,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nitriliruptorales,Nitriliruptoraceae,CSBr16-57R1,NA,Actinobacteriota
P_bin760,Prairies,78.77,0,0,2.486575,67.12932447,2283,0.909771473,329,9623,34,14,2,1,1,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,NA,NA,Planctomycetota
P_bin762,Prairies,50.07,0.84,0,1.477809,51.61147347,1572,0.922760654,335,4423,25,13,1,1,1,medium,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA,Bdellovibrionota/_C
P_bin768,Prairies,97.41,0,0,1.696825,65.24538476,1727,0.937840968,143,18216,50,19,1,0,0,high,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Sep-70,67-14,NA,Actinobacteriota
P_bin77,Prairies,93.72,0.55,0,1.788661,57.67409252,1818,0.910573887,156,15031,42,19,0,0,0,high,Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,Chlorobium luteolum_B,Bacteroidota
P_bin770,Prairies,73.02,1.02,0,4.028152,60.38374421,3701,0.906631378,604,7695,31,18,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA,Verrucomicrobiota/_A
P_bin771,Prairies,82.54,0.08,0,1.444604,42.66338734,1362,0.959021296,77,32481,16,13,1,0,1,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA3478,NA,Bacteroidota
P_bin773,Prairies,65.99,0,0,2.47759,62.7165108,2757,0.916453085,431,6589,26,17,1,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,UBA1936,NA,Alphaproteobacteria
P_bin775,Prairies,61.42,0,0,2.228149,35.89230343,2106,0.949220631,256,11930,12,7,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,NA,Bacteroidota
P_bin782,Prairies,52.35,0,0,2.195737,58.65761701,2269,0.916398913,344,7549,25,12,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA1315,NA,Verrucomicrobiota/_A
P_bin789,Prairies,88.82,0,0,2.618583,30.86455537,2350,0.896665487,136,29075,28,17,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,M2408,NA,Bacteroidota
P_bin796,Prairies,64.14,0,0,1.973581,52.67257842,1838,0.935107807,252,10161,13,9,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
P_bin805,Prairies,56.58,1.72,0,2.652789,52.94537183,2614,0.921464919,345,9688,19,11,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA956,NA,Verrucomicrobiota/_A
P_bin810,Prairies,84.39,1.82,0,4.015928,48.48849382,3902,0.877382015,350,15401,39,17,0,0,0,medium,Bacteria,Chloroflexota,Anaerolineae,Thermoflexales,J036,J036,NA,Chloroflexota
P_bin816,Prairies,50,0,0,1.684105,33.08968265,1664,0.916123401,219,9843,18,10,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Bacteroidota
P_bin829,Prairies,62.96,0.43,0,1.309297,58.33726038,1451,0.953481143,231,6220,16,14,0,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,CSBr16-110,NA,Actinobacteriota
P_bin837,Prairies,96.33,0,0,5.514318,62.36214524,4057,0.882676153,249,39081,44,18,2,0,0,high,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,UBA6163,UBA6163 sp002422955,Planctomycetota
P_bin868,Prairies,57.16,0,0,2.26292,39.33431142,2141,0.910356089,338,7681,17,12,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA6165,NA,Bacteroidota
P_bin873,Prairies,64.25,0,0,0.836407,43.55953501,857,0.912773327,11,156295,42,20,2,2,1,medium,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,UBA2112,NA,Patescibacteria
P_bin876,Prairies,57.44,0,0,1.157828,68.11495317,1392,0.942069979,265,4534,21,14,1,0,0,medium,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,F1-60-MAGs149,F1-60-MAGs149,NA,Actinobacteriota
P_bin877,Prairies,88.07,0.1,0,2.920824,68.97628888,2569,0.902855153,363,10260,44,17,2,0,0,medium,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,UBA2402,NA,Planctomycetota
P_bin887,Prairies,82.31,0,0,1.404946,39.95747879,1456,0.905284616,207,7956,32,15,1,1,1,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,AVCC01,NA,Gammaproteobacteria
P_bin90,Prairies,89.13,0.95,0,1.24042,33.27816385,1219,0.881428065,56,39065,32,19,1,2,1,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA4311,NA,NA,Alphaproteobacteria
P_bin901,Prairies,57.16,0,0,2.304515,41.31980048,2491,0.886060624,508,4665,16,12,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,RDXD01,NA,Bacteroidota
P_bin902,Prairies,75.23,0,0,1.203839,46.36068444,1224,0.959252857,139,11582,16,10,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA3478,NA,Bacteroidota
P_bin904,Prairies,64.66,0,0,1.416844,53.96677404,1632,0.950984018,288,5196,21,16,0,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,F1-20-MAGs119,NA,Actinobacteriota
P_bin914,Prairies,53.76,0,0,1.714951,68.40055488,1911,0.91551537,312,6079,25,15,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA,Gammaproteobacteria
P_bin929,Prairies,82.51,0,0,1.785706,34.52970422,1685,0.924452289,300,6741,17,12,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,UBA6161,UBA6161 sp002422315,Bacteroidota
P_bin93,Prairies,58.88,0,0,0.835087,58.00569282,948,0.950568025,129,7411,21,11,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Pontimonas,NA,Actinobacteriota
P_bin946,Prairies,80.43,0,0,3.956048,61.59978342,3290,0.897132441,542,8766,37,16,1,0,0,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Planctomycetota
P_bin955,Prairies,73.69,0.68,0,2.984253,63.14565152,2821,0.914624196,508,6657,32,16,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA1315,NA,Verrucomicrobiota/_A
P_bin957,Prairies,53.56,0,0,1.309271,38.61965934,1455,0.877054483,278,4819,16,8,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,Gammaproteobacteria
P_bin965,Prairies,83.85,1.71,0,2.366142,60.19364011,2144,0.90438655,283,10881,28,16,1,0,0,medium,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA,Acidobacteriota
P_bin966,Prairies,93.01,5.22,0,7.288669,67.09186547,5923,0.918560439,282,41647,66,20,0,0,0,high,Bacteria,Myxococcota,UBA727,UBA727,GCA-2721815,NA,NA,Myxococcota
P_bin983,Prairies,73.32,0,0,1.343095,71.32116492,1563,0.952013074,213,7215,23,14,0,0,0,medium,Bacteria,Actinobacteriota,Thermoleophilia,Ga0077560,Ga0077560,F1-20-MAGs101,NA,Actinobacteriota
PM_bin100,Pacific Maritime,65.67,0,0,1.131893,51.12921451,1162,0.954893263,80,21938,28,17,0,0,1,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,PALSA-747,NA,Actinobacteriota
PM_bin1004,Pacific Maritime,65,2.59,0,1.947406,40.96079605,1827,0.944777309,259,9071,9,6,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,UBA6715,NA,Bacteroidota
PM_bin1021,Pacific Maritime,61.4,0,0,1.993964,63.77186348,1825,0.926654142,196,13812,36,17,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,IMCC26134_A,NA,Verrucomicrobiota/_A
PM_bin1031,Pacific Maritime,50.36,1.43,0,1.299252,55.96974259,1517,0.94825869,294,4398,15,10,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hylemonella,NA,Gammaproteobacteria
PM_bin1033,Pacific Maritime,61.6,0.8,0,1.492207,55.45155598,1565,0.958015878,268,6239,11,10,0,0,0,medium,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae_B,NA,NA,Spirochaetota
PM_bin1049,Pacific Maritime,74.91,0.32,0,1.487505,41.08423165,1438,0.966115072,186,11262,9,8,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,NA,Bacteroidota
PM_bin1070,Pacific Maritime,64.21,0.48,0,1.164903,53.10588092,1151,0.96442193,239,4988,13,10,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,UBA7662,UBA7662,SYHX01,NA,Bacteroidota
PM_bin108,Pacific Maritime,78.39,1.07,0,1.194189,30.99827582,1418,0.931325778,224,6093,15,10,1,0,0,medium,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,NA,NA,Campylobacterota
PM_bin1085,Pacific Maritime,92.16,2.94,0,3.27498,53.93663473,2928,0.876046266,110,47194,45,20,1,0,0,high,Bacteria,Bdellovibrionota_C,UBA2361,UBA2361,UBA2361,NA,NA,Bdellovibrionota/_C
PM_bin1095,Pacific Maritime,52.59,3.45,0,1.945498,34.65513714,1857,0.930357163,303,7750,19,9,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,NA,Bacteroidota
PM_bin1096,Pacific Maritime,95.74,0.54,0,1.823931,52.57380899,2056,0.947671814,109,25563,38,18,1,0,0,high,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_D,Synechococcus_D lacustris,Cyanobacteria
PM_bin1099,Pacific Maritime,79.31,0,0,2.005935,36.08900588,1922,0.91997298,247,10339,30,16,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,UBA2653,NA,Gammaproteobacteria
PM_bin1109,Pacific Maritime,53.23,1.72,0,0.479457,30.95793783,545,0.934959757,101,5311,32,18,1,2,1,medium,Bacteria,Patescibacteria,WWE3,UBA101185,NA,NA,NA,Patescibacteria
PM_bin1117,Pacific Maritime,75.97,1.08,0,1.666937,39.40910784,1637,0.955776973,253,8064,18,13,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,NA,Bacteroidota
PM_bin1136,Pacific Maritime,51.45,3.45,0,2.658922,65.7099757,2875,0.920787823,520,5566,22,12,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Alphaproteobacteria
PM_bin1154,Pacific Maritime,63.93,1.86,7.69,2.639299,62.45938789,2958,0.914916044,545,5144,28,15,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA,NA,Alphaproteobacteria
PM_bin1173,Pacific Maritime,73.69,4.65,0,6.629895,65.5698318,6774,0.901733889,1287,5589,49,18,0,0,1,medium,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA,NA,Myxococcota
PM_bin1175,Pacific Maritime,57.05,0,0,1.204544,48.44397548,1277,0.957727572,115,13552,29,15,0,0,1,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Planktophila,NA,Actinobacteriota
